topic_id	topic_name	meta_topic	topic_word	topic_size	doc_1	doc_2	doc_3	doc_4	doc_5	doc_6	doc_7	doc_8	doc_9	doc_10	doc_11	doc_12	doc_13	doc_14	doc_15	doc_16	doc_17	doc_18	doc_19	doc_20
404	hd_tma_jungkook	11	hd (22.0), tma (17.0), jungkook (15.0), jimin (13.0), jk (6.0), mintwirls (5.0), guitarist (4.0), pushes (4.0), maknae (4.0), btsfanart (4.0)	24	http://twitter.com/i/web/status/1583196717607837696	http://twitter.com/i/web/status/1578703652810035200	http://twitter.com/i/web/status/1581924122040291328	http://twitter.com/i/web/status/1578766562110341121	http://twitter.com/i/web/status/1578775409432227842	http://twitter.com/i/web/status/1578781277213581313	http://twitter.com/i/web/status/1581276526070288385	http://twitter.com/i/web/status/1578909136778973185	http://twitter.com/i/web/status/1581268220820217857	http://twitter.com/i/web/status/1579050582467555328	http://twitter.com/i/web/status/1578705619024240640	http://twitter.com/i/web/status/1578787663083339776	http://twitter.com/i/web/status/1583395472781193216	http://twitter.com/i/web/status/1579127193086484480	http://twitter.com/i/web/status/1577089334506708993	http://twitter.com/i/web/status/1578783437984780289	http://twitter.com/i/web/status/1582057359572357122	http://twitter.com/i/web/status/1578759683749588992	http://twitter.com/i/web/status/1582349036354359296	http://twitter.com/i/web/status/1581216757359947776
405	haaland_guy_ad	55	haaland (31.0), guy (17.0), ad (13.0), this (12.0), part (9.0), what (2.0), that (1.0),  (0.0),  (0.0),  (0.0)	73	http://twitter.com/i/web/status/1585602471270850560	http://twitter.com/i/web/status/1582395666395197440	http://twitter.com/i/web/status/1582346735346929665	http://twitter.com/i/web/status/1583214366316728320	http://twitter.com/i/web/status/1576984731610382337	http://twitter.com/i/web/status/1582021796991156225	http://twitter.com/i/web/status/1581275044025872385	http://twitter.com/i/web/status/1581219838533722113	http://twitter.com/i/web/status/1583455035953885186	http://twitter.com/i/web/status/1585331894597877765	http://twitter.com/i/web/status/1585413272550789120	http://twitter.com/i/web/status/1576345191514263552	http://twitter.com/i/web/status/1583861787484909568	http://twitter.com/i/web/status/1582400401655336961	http://twitter.com/i/web/status/1578214039083180035	http://twitter.com/i/web/status/1585781373151084545	http://twitter.com/i/web/status/1583289535298822147	http://twitter.com/i/web/status/1577502113109639168	http://twitter.com/i/web/status/1578324252670951424	http://twitter.com/i/web/status/1580062953511919616
406	kinds_two_threee	23	kinds (14.0), two (9.0), threee (8.0), pushin (8.0), mansssssss (8.0), xhaka (7.0), there (7.0), only (7.0), garu (6.0), teammates (6.0)	12	http://twitter.com/i/web/status/1576194042635128833	http://twitter.com/i/web/status/1576466181699284992	http://twitter.com/i/web/status/1576612976072663049	http://twitter.com/i/web/status/1578662916844179456	http://twitter.com/i/web/status/1581534044935753729	http://twitter.com/i/web/status/1583668061579915264	http://twitter.com/i/web/status/1585335269745922048	http://twitter.com/i/web/status/1586194771470872576	http://twitter.com/i/web/status/1586369588849254400	http://twitter.com/i/web/status/1586536813270663168	http://twitter.com/i/web/status/1582199405637091328	http://twitter.com/i/web/status/1581630539035201536								
407	dears_goodluck_ends	57	dears (27.0), goodluck (25.0), ends (17.0), idr (13.0), giveaway (9.0), rt (6.0), hours (6.0), tenyamusic (5.0), asin (5.0), camilan (5.0)	13	http://twitter.com/i/web/status/1584937210478219264	http://twitter.com/i/web/status/1585186923416793088	http://twitter.com/i/web/status/1585192366402830337	http://twitter.com/i/web/status/1585473307247538177	http://twitter.com/i/web/status/1585687923600789504	http://twitter.com/i/web/status/1586394883786670081	http://twitter.com/i/web/status/1586722552894083072	http://twitter.com/i/web/status/1586741932415684608	http://twitter.com/i/web/status/1586956325657149440	http://twitter.com/i/web/status/1587179171834662912	http://twitter.com/i/web/status/1587396223665070087	http://twitter.com/i/web/status/1579022026207293440	http://twitter.com/i/web/status/1585602693800030208							
408	wolf_wolves_gps	-1	wolf (14.0), wolves (14.0), gps (6.0), badger (6.0), coyote (5.0), territory (5.0), tracking (4.0), packs (4.0), animal (4.0), maned (3.0)	24	http://twitter.com/i/web/status/1580072162521583616	http://twitter.com/i/web/status/1586716412894232576	http://twitter.com/i/web/status/1582161989920751617	http://twitter.com/i/web/status/1582387275324850180	http://twitter.com/i/web/status/1583130244659417089	http://twitter.com/i/web/status/1583514493098655744	http://twitter.com/i/web/status/1585263278141411328	http://twitter.com/i/web/status/1583902426557739008	http://twitter.com/i/web/status/1584257318526427142	http://twitter.com/i/web/status/1584523477683687425	http://twitter.com/i/web/status/1586448572790280192	http://twitter.com/i/web/status/1581032587229036545	http://twitter.com/i/web/status/1581316720320385024	http://twitter.com/i/web/status/1586421301547343874	http://twitter.com/i/web/status/1583890975109570561	http://twitter.com/i/web/status/1585026683962556416	http://twitter.com/i/web/status/1587199252987535360	http://twitter.com/i/web/status/1579813062441402368	http://twitter.com/i/web/status/1585440289467965441	http://twitter.com/i/web/status/1583263026027057153
409	spice_ice_affiliated	55	spice (11.0), ice (9.0), affiliated (7.0), smackdown (7.0), wwe (6.0), crazier (6.0), lmao (4.0), raw (4.0), twerk (4.0), tn (4.0)	14	http://twitter.com/i/web/status/1577137495682478081	http://twitter.com/i/web/status/1579524322292424709	http://twitter.com/i/web/status/1579587473696763904	http://twitter.com/i/web/status/1579705498680819712	http://twitter.com/i/web/status/1580915704811122689	http://twitter.com/i/web/status/1581391605025894401	http://twitter.com/i/web/status/1582132903986675713	http://twitter.com/i/web/status/1583222580575469568	http://twitter.com/i/web/status/1585320577279361024	http://twitter.com/i/web/status/1587198462046527488	http://twitter.com/i/web/status/1580041843206938625	http://twitter.com/i/web/status/1580185798518837248	http://twitter.com/i/web/status/1581318755493498886	http://twitter.com/i/web/status/1585971851259707393						
410	disappear_focus_months	43	disappear (39.0), focus (8.0), months (7.0), return (5.0), unrecognizable (5.0), deactivate (5.0), unrecognisable (5.0), temporarily (4.0), suicidal (4.0), distant (4.0)	30	http://twitter.com/i/web/status/1587193406005997568	http://twitter.com/i/web/status/1576913323077283840	http://twitter.com/i/web/status/1577366817919614979	http://twitter.com/i/web/status/1585611142789238785	http://twitter.com/i/web/status/1585849058220036097	http://twitter.com/i/web/status/1582669382777335809	http://twitter.com/i/web/status/1582355952090501120	http://twitter.com/i/web/status/1579708094803681280	http://twitter.com/i/web/status/1582152746181873664	http://twitter.com/i/web/status/1581428957949239296	http://twitter.com/i/web/status/1584970881411198977	http://twitter.com/i/web/status/1580537878580711424	http://twitter.com/i/web/status/1576686762579017730	http://twitter.com/i/web/status/1578333700613623808	http://twitter.com/i/web/status/1579785453322244096	http://twitter.com/i/web/status/1581880519205478401	http://twitter.com/i/web/status/1579517210653257728	http://twitter.com/i/web/status/1578386858941333505	http://twitter.com/i/web/status/1586130860918513665	http://twitter.com/i/web/status/1586187118442819585
411	nasa_metaballstudios_earth	11	nasa (7.0), metaballstudios (7.0), earth (6.0), lava (5.0), oceans (5.0), asteroid (5.0), explore (4.0), gold (3.0), kilometers (3.0), asteroids (3.0)	56	http://twitter.com/i/web/status/1579193856205414401	http://twitter.com/i/web/status/1587129270689705989	http://twitter.com/i/web/status/1586546488955600898	http://twitter.com/i/web/status/1577999613524529153	http://twitter.com/i/web/status/1586230658191564800	http://twitter.com/i/web/status/1584400045553553408	http://twitter.com/i/web/status/1577129945398214656	http://twitter.com/i/web/status/1578700732999532544	http://twitter.com/i/web/status/1581670022543396864	http://twitter.com/i/web/status/1579223970456666113	http://twitter.com/i/web/status/1585586331870183427	http://twitter.com/i/web/status/1587296925639999489	http://twitter.com/i/web/status/1587212317938388992	http://twitter.com/i/web/status/1577051678616211456	http://twitter.com/i/web/status/1585036791350009860	http://twitter.com/i/web/status/1586431886385029120	http://twitter.com/i/web/status/1579086778845233155	http://twitter.com/i/web/status/1578846408932986880	http://twitter.com/i/web/status/1582770828508246016	http://twitter.com/i/web/status/1579389760212062208
412	jolie_angelina_abuse	22	jolie (6.0), angelina (6.0), abuse (5.0), pitt (5.0), amouranth (4.0), amber (4.0), brad (4.0), victims (2.0), poured (2.0), depp (2.0)	20	http://twitter.com/i/web/status/1576266979937509376	http://twitter.com/i/web/status/1577678964973240326	http://twitter.com/i/web/status/1581735104967155712	http://twitter.com/i/web/status/1581715491587911680	http://twitter.com/i/web/status/1581568136691666946	http://twitter.com/i/web/status/1579439143377330179	http://twitter.com/i/web/status/1576410128857071616	http://twitter.com/i/web/status/1578004680881364993	http://twitter.com/i/web/status/1578032245688139778	http://twitter.com/i/web/status/1577380553095012353	http://twitter.com/i/web/status/1577675070767611909	http://twitter.com/i/web/status/1581579785641172992	http://twitter.com/i/web/status/1577372624270802972	http://twitter.com/i/web/status/1577373923204808718	http://twitter.com/i/web/status/1577418840140820480	http://twitter.com/i/web/status/1584865877228285957	http://twitter.com/i/web/status/1577332704336560134	http://twitter.com/i/web/status/1587005838086098944	http://twitter.com/i/web/status/1587225483321778177	http://twitter.com/i/web/status/1587410735155798016
413	bank_apple_savings	22	bank (6.0), apple (5.0), savings (3.0), debit (3.0), islam (3.0), credit (3.0), card (3.0), money (3.0), email (2.0), account (2.0)	14	http://twitter.com/i/web/status/1576738541295792128	http://twitter.com/i/web/status/1578188287285506048	http://twitter.com/i/web/status/1579692774987038721	http://twitter.com/i/web/status/1580553392585572354	http://twitter.com/i/web/status/1580686174267416576	http://twitter.com/i/web/status/1584393769096708097	http://twitter.com/i/web/status/1585630077836226560	http://twitter.com/i/web/status/1586655785400033281	http://twitter.com/i/web/status/1586918548776968197	http://twitter.com/i/web/status/1587283848936574976	http://twitter.com/i/web/status/1577125056076840960	http://twitter.com/i/web/status/1581915825090756608	http://twitter.com/i/web/status/1581680723450208256	http://twitter.com/i/web/status/1586616728393601025						
414	hobi_yeah_filming	20	hobi (19.0), yeah (4.0), filming (4.0), reuniting (4.0), indy (4.0), lumpen (4.0), nicknames (4.0), sjidid (4.0), transported (4.0), quan (4.0)	24	http://twitter.com/i/web/status/1576551352930402305	http://twitter.com/i/web/status/1581224812306870272	http://twitter.com/i/web/status/1586199242800074753	http://twitter.com/i/web/status/1582869443822034945	http://twitter.com/i/web/status/1578699163520634880	http://twitter.com/i/web/status/1578701799477096449	http://twitter.com/i/web/status/1578727395065876482	http://twitter.com/i/web/status/1578727620237176833	http://twitter.com/i/web/status/1582351663574106119	http://twitter.com/i/web/status/1578109920431419392	http://twitter.com/i/web/status/1581235603630276609	http://twitter.com/i/web/status/1581227704904388608	http://twitter.com/i/web/status/1587120683091369985	http://twitter.com/i/web/status/1581528086373224448	http://twitter.com/i/web/status/1581216757359947776	http://twitter.com/i/web/status/1581234570489344001	http://twitter.com/i/web/status/1578750713437396995	http://twitter.com/i/web/status/1578698677086220289	http://twitter.com/i/web/status/1583279610011140096	http://twitter.com/i/web/status/1583673870934224897
415	ros_vip_roses	35	ros (32.0), vip (9.0), roses (9.0), premiere (7.0), rosalia (6.0), wolvendom (6.0), rosaria (6.0), lovesick (5.0), lulapresidente (5.0), sings (5.0)	14	http://twitter.com/i/web/status/1579962250856923141	http://twitter.com/i/web/status/1581219901095563278	http://twitter.com/i/web/status/1581691926616502273	http://twitter.com/i/web/status/1582033174078496769	http://twitter.com/i/web/status/1583272080585261056	http://twitter.com/i/web/status/1583458291484479489	http://twitter.com/i/web/status/1585118662763352065	http://twitter.com/i/web/status/1585350207948328960	http://twitter.com/i/web/status/1586573066188070912	http://twitter.com/i/web/status/1586920777999388674	http://twitter.com/i/web/status/1583057365389099008	http://twitter.com/i/web/status/1583059246039474177	http://twitter.com/i/web/status/1582324714650759169	http://twitter.com/i/web/status/1581234952083214336						
416	nxde_dle_gidle	42	nxde (16.0), dle (16.0), gidle (16.0), ver (11.0), pre (10.0), order (10.0), image (9.0), mini (8.0), album (7.0), nayeon (6.0)	14	http://twitter.com/i/web/status/1576225443510112256	http://twitter.com/i/web/status/1576225464116711424	http://twitter.com/i/web/status/1576225481590206472	http://twitter.com/i/web/status/1576225492159827969	http://twitter.com/i/web/status/1576225509750427650	http://twitter.com/i/web/status/1576225532228038656	http://twitter.com/i/web/status/1576587821237706753	http://twitter.com/i/web/status/1576950229110513665	http://twitter.com/i/web/status/1577312593013723137	http://twitter.com/i/web/status/1580181526201118721	http://twitter.com/i/web/status/1580233131717980160	http://twitter.com/i/web/status/1578208342623014912	http://twitter.com/i/web/status/1582023689553739776	http://twitter.com/i/web/status/1582045323207114756						
417	era_cramming_gutom	13	era (42.0), cramming (9.0), gutom (9.0), eldenring (8.0), wings (7.0), atleast (7.0), permanent (7.0), legacy (6.0), review (5.0), ah (5.0)	15	http://twitter.com/i/web/status/1577164129835499521	http://twitter.com/i/web/status/1578619721645031424	http://twitter.com/i/web/status/1579133928891625472	http://twitter.com/i/web/status/1582727776766808069	http://twitter.com/i/web/status/1584510738231877634	http://twitter.com/i/web/status/1584912611573104642	http://twitter.com/i/web/status/1586625590039224322	http://twitter.com/i/web/status/1586955455926267904	http://twitter.com/i/web/status/1587078239708930054	http://twitter.com/i/web/status/1587128774876925955	http://twitter.com/i/web/status/1582635870846259200	http://twitter.com/i/web/status/1576030914991181824	http://twitter.com/i/web/status/1576284073793769472	http://twitter.com/i/web/status/1578827972202532865	http://twitter.com/i/web/status/1585172577399762944					
